flare_id,log,flash_index,dark_s
FLR-11276,RIDGE,5,
FLR-11277,RIDGE,1,0.2159
FLR-11277,RIDGE,2,0.2115
FLR-11277,RIDGE,3,0.2038
FLR-11277,RIDGE,4,0.2017
FLR-11277,RIDGE,5,0.226
FLR-11277,RIDGE,6,0.2763
FLR-11277,RIDGE,7,
FLR-11278,RIDGE,1,0.085
FLR-11278,RIDGE,2,0.084
FLR-11278,RIDGE,3,0.075
FLR-11278,RIDGE,4,0.068
FLR-11278,RIDGE,5,
FLR-11279,RIDGE,1,0.0828909
FLR-11279,RIDGE,2,0.0899096
FLR-11279,RIDGE,3,0.0738731
FLR-11279,RIDGE,4,0.0724147
FLR-11279,RIDGE,5,
FLR-11280,RIDGE,1,0.019
FLR-11280,RIDGE,2,0.03
FLR-11280,RIDGE,3,0.036
FLR-11280,RIDGE,4,0.031
FLR-11280,RIDGE,5,0.036
FLR-11280,RIDGE,6,0.042
FLR-11280,RIDGE,7,0.049
FLR-11280,RIDGE,8,0.059
FLR-11280,RIDGE,9,
FLR-11281,LAMP,1,0.0393584
FLR-11281,LAMP,2,0.0388333
FLR-11281,LAMP,3,0.04435
FLR-11281,LAMP,4,0.044975
FLR-11281,LAMP,5,0.0443
FLR-11281,LAMP,6,0.0442917
FLR-11281,LAMP,7,0.0434083
FLR-11281,LAMP,8,0.0348706
FLR-11281,LAMP,9,0.0547031
FLR-11281,LAMP,10,0.0406513
FLR-11281,LAMP,11,0.0441417
FLR-11281,LAMP,12,0.04395
FLR-11281,LAMP,13,0.0427613
FLR-11281,LAMP,14,0.0485053
FLR-11281,LAMP,15,0.0525084
FLR-11281,LAMP,16,0.0649359
FLR-11281,LAMP,17,0.1032307
FLR-11281,LAMP,18,0.16525
FLR-11281,LAMP,19,
FLR-11282,LAMP,1,0.0846359
FLR-11282,LAMP,2,0.0891859
FLR-11282,LAMP,3,0.0733194
FLR-11282,LAMP,4,0.0644257
FLR-11282,LAMP,5,
FLR-11283,LAMP,1,0.2139397
FLR-11283,LAMP,2,0.2093341
FLR-11283,LAMP,3,0.169995
FLR-11283,LAMP,4,0.1278511
FLR-11283,LAMP,5,
FLR-11284,LAMP,1,0.435525
FLR-11284,LAMP,2,0.3680083
FLR-11284,LAMP,3,0.100925
FLR-11284,LAMP,4,0.1314417
FLR-11284,LAMP,5,
FLR-11285,RIDGE,1,0.4164
FLR-11285,RIDGE,2,0.2024
FLR-11285,RIDGE,3,0.1944
FLR-11285,RIDGE,4,0.1321
FLR-11285,RIDGE,5,0.0973
FLR-11285,RIDGE,6,0.0984
FLR-11285,RIDGE,7,0.1644
FLR-11285,RIDGE,8,
FLR-11286,LAMP,1,0.3394932
FLR-11286,LAMP,2,0.3333515
FLR-11286,LAMP,3,0.3333939
FLR-11286,LAMP,4,
FLR-11287,RIDGE,1,0.0802
FLR-11287,RIDGE,2,0.0797
FLR-11287,RIDGE,3,0.0738
FLR-11287,RIDGE,4,0.068
FLR-11287,RIDGE,5,
FLR-11288,LAMP,1,0.0461671
FLR-11288,LAMP,2,0.0594591
FLR-11288,LAMP,3,0.055234
FLR-11288,LAMP,4,0.0511225
FLR-11288,LAMP,5,0.0576617
FLR-11288,LAMP,6,
FLR-11289,RIDGE,1,0.0894717
FLR-11289,RIDGE,2,0.0980664
FLR-11289,RIDGE,3,0.0713735
FLR-11289,RIDGE,4,0.0602539
FLR-11289,RIDGE,5,
FLR-11290,RIDGE,1,0.038
FLR-11290,RIDGE,2,0.043
FLR-11290,RIDGE,3,0.065
FLR-11290,RIDGE,4,0.038
FLR-11290,RIDGE,5,0.079
FLR-11290,RIDGE,6,0.069
FLR-11290,RIDGE,7,
FLR-11291,RIDGE,1,0.1081
FLR-11291,RIDGE,2,0.1177
FLR-11291,RIDGE,3,0.1168
FLR-11291,RIDGE,4,0.1267
FLR-11291,RIDGE,5,
FLR-11292,RIDGE,1,0.2487
FLR-11292,RIDGE,2,0.2314
FLR-11292,RIDGE,3,0.1486
FLR-11292,RIDGE,4,0.131
FLR-11292,RIDGE,5,
FLR-11293,RIDGE,1,0.091
FLR-11293,RIDGE,2,0.102
FLR-11293,RIDGE,3,0.072
FLR-11293,RIDGE,4,0.069
FLR-11293,RIDGE,5,
FLR-11294,RIDGE,1,0.0880087
FLR-11294,RIDGE,2,0.0819162
FLR-11294,RIDGE,3,0.0662277
FLR-11294,RIDGE,4,0.054377
FLR-11294,RIDGE,5,0.0474483
FLR-11294,RIDGE,6,0.0558043
FLR-11294,RIDGE,7,
FLR-11295,LAMP,1,0.0438917
FLR-11295,LAMP,2,0.0478417
FLR-11295,LAMP,3,0.0530583
FLR-11295,LAMP,4,0.0527667
FLR-11295,LAMP,5,0.04735
FLR-11295,LAMP,6,0.056125
FLR-11295,LAMP,7,0.0731916
FLR-11295,LAMP,8,
FLR-11296,LAMP,1,0.4469093
FLR-11296,LAMP,2,0.4388177
FLR-11296,LAMP,3,0.18507
FLR-11296,LAMP,4,0.1915935
FLR-11296,LAMP,5,
FLR-11297,RIDGE,1,0.2942208
FLR-11297,RIDGE,2,0.2440823
FLR-11297,RIDGE,3,0.2522444
FLR-11297,RIDGE,4,
FLR-11298,LAMP,1,0.3823166
FLR-11298,LAMP,2,0.369375
FLR-11298,LAMP,3,0.142425
FLR-11298,LAMP,4,0.1572667
FLR-11298,LAMP,5,
FLR-11299,RIDGE,1,0.079
FLR-11299,RIDGE,2,0.089
FLR-11299,RIDGE,3,0.077
FLR-11299,RIDGE,4,0.064
FLR-11299,RIDGE,5,
FLR-11300,RIDGE,1,0.307
FLR-11300,RIDGE,2,0.303
FLR-11300,RIDGE,3,0.181
FLR-11300,RIDGE,4,0.144
FLR-11300,RIDGE,5,
FLR-11301,RIDGE,1,0.3592
FLR-11301,RIDGE,2,0.3618
FLR-11301,RIDGE,3,0.3673
FLR-11301,RIDGE,4,0.3769
FLR-11301,RIDGE,5,
FLR-11302,RIDGE,1,0.4041916
FLR-11302,RIDGE,2,0.36985
FLR-11302,RIDGE,3,0.2032334
FLR-11302,RIDGE,4,0.1884333
FLR-11302,RIDGE,5,
FLR-11303,RIDGE,1,0.1345417
FLR-11303,RIDGE,2,0.124275
FLR-11303,RIDGE,3,0.1094416
FLR-11303,RIDGE,4,0.12555
FLR-11303,RIDGE,5,
FLR-11304,RIDGE,1,0.3784
FLR-11304,RIDGE,2,0.3637
FLR-11304,RIDGE,3,0.1594
FLR-11304,RIDGE,4,0.156
FLR-11304,RIDGE,5,
FLR-11305,RIDGE,1,0.209
FLR-11305,RIDGE,2,0.205
FLR-11305,RIDGE,3,0.14
FLR-11305,RIDGE,4,0.142
FLR-11305,RIDGE,5,
FLR-11306,RIDGE,1,0.0178583
FLR-11306,RIDGE,2,0.018625
FLR-11306,RIDGE,3,0.0214917
FLR-11306,RIDGE,4,0.0254583
FLR-11306,RIDGE,5,0.0285083
FLR-11306,RIDGE,6,0.03005
FLR-11306,RIDGE,7,0.0310667
FLR-11306,RIDGE,8,0.034925
FLR-11306,RIDGE,9,0.0462083
FLR-11306,RIDGE,10,
FLR-11307,LAMP,1,0.2093854
FLR-11307,LAMP,2,0.2339021
FLR-11307,LAMP,3,0.1623356
FLR-11307,LAMP,4,0.1245335
FLR-11307,LAMP,5,
FLR-11308,RIDGE,1,0.4375437
FLR-11308,RIDGE,2,0.4141687
FLR-11308,RIDGE,3,0.2010832
FLR-11308,RIDGE,4,0.1860886
FLR-11308,RIDGE,5,
FLR-11309,RIDGE,1,0.059
FLR-11309,RIDGE,2,0.0541834
FLR-11309,RIDGE,3,0.053225
FLR-11309,RIDGE,4,0.050475
FLR-11309,RIDGE,5,0.0467916
FLR-11309,RIDGE,6,0.047575
FLR-11309,RIDGE,7,0.0605667
FLR-11309,RIDGE,8,
FLR-11310,RIDGE,1,0.25965
FLR-11310,RIDGE,2,0.2613917
FLR-11310,RIDGE,3,0.1594333
FLR-11310,RIDGE,4,0.1565167
FLR-11310,RIDGE,5,
FLR-11311,RIDGE,1,0.2627174
FLR-11311,RIDGE,2,0.2969816
FLR-11311,RIDGE,3,0.1426771
FLR-11311,RIDGE,4,0.1359162
FLR-11311,RIDGE,5,
FLR-11312,RIDGE,1,0.3529
FLR-11312,RIDGE,2,0.343
FLR-11312,RIDGE,3,0.3741
FLR-11312,RIDGE,4,0.3711
FLR-11312,RIDGE,5,
FLR-11313,RIDGE,1,0.3856
FLR-11313,RIDGE,2,0.3134
FLR-11313,RIDGE,3,0.1939
FLR-11313,RIDGE,4,0.2012
FLR-11313,RIDGE,5,
FLR-11314,RIDGE,1,0.352
FLR-11314,RIDGE,2,0.328
FLR-11314,RIDGE,3,0.181
FLR-11314,RIDGE,4,0.162
FLR-11314,RIDGE,5,
FLR-11315,RIDGE,1,0.2509382
FLR-11315,RIDGE,2,0.242582
FLR-11315,RIDGE,3,0.2521428
FLR-11315,RIDGE,4,
FLR-11316,RIDGE,1,0.0895
FLR-11316,RIDGE,2,0.0905
FLR-11316,RIDGE,3,0.0765
FLR-11316,RIDGE,4,0.0742
FLR-11316,RIDGE,5,
FLR-11317,LAMP,1,0.339875
FLR-11317,LAMP,2,0.3000167
FLR-11317,LAMP,3,0.184625
FLR-11317,LAMP,4,0.1522917
FLR-11317,LAMP,5,
FLR-11318,RIDGE,1,0.337
FLR-11318,RIDGE,2,0.356
FLR-11318,RIDGE,3,0.188
FLR-11318,RIDGE,4,0.158
FLR-11318,RIDGE,5,
FLR-11319,LAMP,1,0.3336531
FLR-11319,LAMP,2,0.3060798
FLR-11319,LAMP,3,0.1638682
FLR-11319,LAMP,4,0.1454983
FLR-11319,LAMP,5,
FLR-11320,RIDGE,1,0.4139003
FLR-11320,RIDGE,2,0.3972668
FLR-11320,RIDGE,3,0.1895168
FLR-11320,RIDGE,4,0.1731168
FLR-11320,RIDGE,5,
FLR-11321,LAMP,1,0.125275
FLR-11321,LAMP,2,0.1390583
FLR-11321,LAMP,3,0.1361417
FLR-11321,LAMP,4,0.136775
FLR-11321,LAMP,5,
FLR-11322,LAMP,1,0.0950136
FLR-11322,LAMP,2,0.084968
FLR-11322,LAMP,3,0.076102
FLR-11322,LAMP,4,0.067678
FLR-11322,LAMP,5,
FLR-11323,RIDGE,1,0.3346
FLR-11323,RIDGE,2,0.329
FLR-11323,RIDGE,3,0.1959
FLR-11323,RIDGE,4,0.1632
FLR-11323,RIDGE,5,
FLR-11324,RIDGE,1,0.3338
FLR-11324,RIDGE,2,0.2997
FLR-11324,RIDGE,3,0.3304
FLR-11324,RIDGE,4,0.3091
FLR-11324,RIDGE,5,0.3114
FLR-11324,RIDGE,6,0.312
FLR-11324,RIDGE,7,
FLR-11325,LAMP,1,0.4208583
FLR-11325,LAMP,2,0.3381917
FLR-11325,LAMP,3,0.0492
FLR-11325,LAMP,4,0.07205
FLR-11325,LAMP,5,0.0843583
FLR-11325,LAMP,6,0.0956084
FLR-11325,LAMP,7,0.1185666
FLR-11325,LAMP,8,0.1679334
FLR-11325,LAMP,9,
FLR-11326,RIDGE,1,0.094
FLR-11326,RIDGE,2,0.093
FLR-11326,RIDGE,3,0.075
FLR-11326,RIDGE,4,0.071
FLR-11326,RIDGE,5,
FLR-11327,RIDGE,1,0.045
FLR-11327,RIDGE,2,0.21
FLR-11327,RIDGE,3,0.182
FLR-11327,RIDGE,4,0.21
FLR-11327,RIDGE,5,
FLR-11328,RIDGE,1,0.465375
FLR-11328,RIDGE,2,0.494325
FLR-11328,RIDGE,3,0.2548666
FLR-11328,RIDGE,4,0.252525
FLR-11328,RIDGE,5,
FLR-11329,LAMP,1,0.3781844
FLR-11329,LAMP,2,0.363883
FLR-11329,LAMP,3,0.143798
FLR-11329,LAMP,4,0.1353388
FLR-11329,LAMP,5,
FLR-11330,LAMP,1,0.4350417
FLR-11330,LAMP,2,0.4169083
FLR-11330,LAMP,3,0.2035917
FLR-11330,LAMP,4,0.2062917
FLR-11330,LAMP,5,
FLR-11331,LAMP,1,0.4765
FLR-11331,LAMP,2,0.4406417
FLR-11331,LAMP,3,0.2402083
FLR-11331,LAMP,4,0.2095584
FLR-11331,LAMP,5,
FLR-11332,LAMP,1,0.466325
FLR-11332,LAMP,2,0.43635
FLR-11332,LAMP,3,0.1678333
FLR-11332,LAMP,4,0.1767417
FLR-11332,LAMP,5,
FLR-11333,RIDGE,1,0.2563
FLR-11333,RIDGE,2,0.163
FLR-11333,RIDGE,3,0.1093
FLR-11333,RIDGE,4,
FLR-11334,RIDGE,1,0.244
FLR-11334,RIDGE,2,0.219
FLR-11334,RIDGE,3,0.1537
FLR-11334,RIDGE,4,0.1669
FLR-11334,RIDGE,5,
FLR-11335,RIDGE,1,0.4434
FLR-11335,RIDGE,2,0.22
FLR-11335,RIDGE,3,0.2058
FLR-11335,RIDGE,4,0.1661
FLR-11335,RIDGE,5,0.1296
FLR-11335,RIDGE,6,0.1081
FLR-11335,RIDGE,7,
FLR-11336,LAMP,1,0.3440059
FLR-11336,LAMP,2,0.3478405
FLR-11336,LAMP,3,0.1984933
FLR-11336,LAMP,4,0.1738481
FLR-11336,LAMP,5,
FLR-11337,LAMP,1,0.2339346
FLR-11337,LAMP,2,0.2609511
FLR-11337,LAMP,3,0.1552465
FLR-11337,LAMP,4,0.1262591
FLR-11337,LAMP,5,
FLR-11338,RIDGE,1,0.2685583
FLR-11338,RIDGE,2,0.2263084
FLR-11338,RIDGE,3,0.14695
FLR-11338,RIDGE,4,0.155725
FLR-11338,RIDGE,5,
FLR-11339,LAMP,1,0.3118405
FLR-11339,LAMP,2,0.2703469
FLR-11339,LAMP,3,0.3573308
FLR-11339,LAMP,4,
FLR-11340,RIDGE,1,0.2872
FLR-11340,RIDGE,2,0.3633
FLR-11340,RIDGE,3,0.1366
FLR-11340,RIDGE,4,0.2708
FLR-11340,RIDGE,5,0.1625
FLR-11340,RIDGE,6,0.1756
FLR-11340,RIDGE,7,
FLR-11341,RIDGE,1,0.263
FLR-11341,RIDGE,2,0.259
FLR-11341,RIDGE,3,0.158
FLR-11341,RIDGE,4,0.144
FLR-11341,RIDGE,5,
FLR-11342,RIDGE,1,0.05
FLR-11342,RIDGE,2,0.058
FLR-11342,RIDGE,3,0.058
FLR-11342,RIDGE,4,0.054
FLR-11342,RIDGE,5,0.049
FLR-11342,RIDGE,6,0.043
FLR-11342,RIDGE,7,0.046
FLR-11342,RIDGE,8,
FLR-11343,LAMP,1,0.4322167
FLR-11343,LAMP,2,0.4277583
FLR-11343,LAMP,3,0.2173167
FLR-11343,LAMP,4,0.2212833
FLR-11343,LAMP,5,
FLR-11344,RIDGE,1,0.359
FLR-11344,RIDGE,2,0.302
FLR-11344,RIDGE,3,0.234
FLR-11344,RIDGE,4,0.166
FLR-11344,RIDGE,5,
FLR-11345,RIDGE,1,0.4381661
FLR-11345,RIDGE,2,0.412795
FLR-11345,RIDGE,3,0.1788013
FLR-11345,RIDGE,4,0.1706001
FLR-11345,RIDGE,5,
FLR-11346,RIDGE,1,0.2204108
FLR-11346,RIDGE,2,0.26502
FLR-11346,RIDGE,3,0.2183078
FLR-11346,RIDGE,4,
FLR-11347,LAMP,1,0.3369667
FLR-11347,LAMP,2,0.0955833
FLR-11347,LAMP,3,0.2382334
FLR-11347,LAMP,4,0.175075
FLR-11347,LAMP,5,0.1550083
FLR-11347,LAMP,6,
FLR-11348,RIDGE,1,0.2197439
FLR-11348,RIDGE,2,0.231049
FLR-11348,RIDGE,3,0.1587755
FLR-11348,RIDGE,4,0.2268888
FLR-11348,RIDGE,5,
FLR-11349,LAMP,1,0.4887154
FLR-11349,LAMP,2,0.4309011
FLR-11349,LAMP,3,0.208691
FLR-11349,LAMP,4,0.2047214
FLR-11349,LAMP,5,
FLR-11350,LAMP,1,0.4471433
FLR-11350,LAMP,2,0.3877574
FLR-11350,LAMP,3,0.156308
FLR-11350,LAMP,4,0.1673013
FLR-11350,LAMP,5,
FLR-11351,RIDGE,1,0.4445794
FLR-11351,RIDGE,2,0.4443877
FLR-11351,RIDGE,3,0.2147662
FLR-11351,RIDGE,4,0.2056022
FLR-11351,RIDGE,5,
FLR-11352,RIDGE,1,0.2919
FLR-11352,RIDGE,2,0.2922
FLR-11352,RIDGE,3,0.1533
FLR-11352,RIDGE,4,0.1485
FLR-11352,RIDGE,5,
FLR-11353,RIDGE,1,0.2479
FLR-11353,RIDGE,2,0.2602
FLR-11353,RIDGE,3,0.2505
FLR-11353,RIDGE,4,0.2536
FLR-11353,RIDGE,5,
FLR-11354,RIDGE,1,0.2382
FLR-11354,RIDGE,2,0.222
FLR-11354,RIDGE,3,0.2477
FLR-11354,RIDGE,4,0.2576
FLR-11354,RIDGE,5,
FLR-11355,RIDGE,1,0.0279
FLR-11355,RIDGE,2,0.0285
FLR-11355,RIDGE,3,0.0313
FLR-11355,RIDGE,4,0.038
FLR-11355,RIDGE,5,0.0443
FLR-11355,RIDGE,6,0.0639
FLR-11355,RIDGE,7,
FLR-11356,LAMP,1,0.1408204
FLR-11356,LAMP,2,0.1835504
FLR-11356,LAMP,3,0.1090053
FLR-11356,LAMP,4,0.1097119
FLR-11356,LAMP,5,
FLR-11357,LAMP,1,0.4614534
FLR-11357,LAMP,2,0.4389695
FLR-11357,LAMP,3,0.3825239
FLR-11357,LAMP,4,
FLR-11358,RIDGE,1,0.347
FLR-11358,RIDGE,2,0.335
FLR-11358,RIDGE,3,0.343
FLR-11358,RIDGE,4,
FLR-11359,RIDGE,1,0.4279319
FLR-11359,RIDGE,2,0.4161394
FLR-11359,RIDGE,3,0.0276478
FLR-11359,RIDGE,4,0.1689589
FLR-11359,RIDGE,5,0.012343
FLR-11359,RIDGE,6,0.1846388
FLR-11359,RIDGE,7,
FLR-11360,RIDGE,1,0.276
FLR-11360,RIDGE,2,0.289
FLR-11360,RIDGE,3,0.188
FLR-11360,RIDGE,4,0.145
FLR-11360,RIDGE,5,
FLR-11361,RIDGE,1,0.2186416
FLR-11361,RIDGE,2,0.2440825
FLR-11361,RIDGE,3,0.1557509
FLR-11361,RIDGE,4,0.1374916
FLR-11361,RIDGE,5,
FLR-11362,RIDGE,1,0.1342368
FLR-11362,RIDGE,2,0.1372557
FLR-11362,RIDGE,3,0.1296443
FLR-11362,RIDGE,4,
FLR-11363,RIDGE,1,0.4840833
FLR-11363,RIDGE,2,0.4476167
FLR-11363,RIDGE,3,0.2201917
FLR-11363,RIDGE,4,0.2213416
FLR-11363,RIDGE,5,
FLR-11364,LAMP,1,0.4334453
FLR-11364,LAMP,2,0.4121266
FLR-11364,LAMP,3,0.1864757
FLR-11364,LAMP,4,0.1864783
FLR-11364,LAMP,5,
FLR-11365,RIDGE,1,0.262
FLR-11365,RIDGE,2,0.244
FLR-11365,RIDGE,3,0.157
FLR-11365,RIDGE,4,0.138
FLR-11365,RIDGE,5,
FLR-11366,LAMP,1,0.2018
FLR-11366,LAMP,2,0.2291916
FLR-11366,LAMP,3,0.1525167
FLR-11366,LAMP,4,0.11055
FLR-11366,LAMP,5,
FLR-11367,LAMP,1,0.2442322
FLR-11367,LAMP,2,0.2397785
FLR-11367,LAMP,3,0.2009986
FLR-11367,LAMP,4,0.1396323
FLR-11367,LAMP,5,
FLR-11368,LAMP,1,0.4847331
FLR-11368,LAMP,2,0.4712775
FLR-11368,LAMP,3,0.2200051
FLR-11368,LAMP,4,0.231847
FLR-11368,LAMP,5,
FLR-11369,RIDGE,1,0.333
FLR-11369,RIDGE,2,0.328
FLR-11369,RIDGE,3,0.184
FLR-11369,RIDGE,4,0.157
FLR-11369,RIDGE,5,
FLR-11370,LAMP,1,0.0921695
FLR-11370,LAMP,2,0.0800899
FLR-11370,LAMP,3,0.06554
FLR-11370,LAMP,4,0.0639237
FLR-11370,LAMP,5,
FLR-11371,RIDGE,1,0.4536
FLR-11371,RIDGE,2,0.2387
FLR-11371,RIDGE,3,0.1925
FLR-11371,RIDGE,4,0.1715
FLR-11371,RIDGE,5,0.122
FLR-11371,RIDGE,6,0.12
FLR-11371,RIDGE,7,
FLR-11372,LAMP,1,0.3047609
FLR-11372,LAMP,2,0.3088609
FLR-11372,LAMP,3,0.1706569
FLR-11372,LAMP,4,0.1431386
FLR-11372,LAMP,5,
FLR-11373,RIDGE,1,0.187425
FLR-11373,RIDGE,2,0.220575
FLR-11373,RIDGE,3,0.1626833
FLR-11373,RIDGE,4,0.1313833
FLR-11373,RIDGE,5,0.1851584
FLR-11373,RIDGE,6,
FLR-11374,RIDGE,1,0.286
FLR-11374,RIDGE,2,0.3111
FLR-11374,RIDGE,3,0.2843
FLR-11374,RIDGE,4,0.306
FLR-11374,RIDGE,5,
FLR-11375,RIDGE,1,0.3973132
FLR-11375,RIDGE,2,0.3860532
FLR-11375,RIDGE,3,0.178627
FLR-11375,RIDGE,4,0.1875112
FLR-11375,RIDGE,5,
FLR-11376,LAMP,1,0.3227334
FLR-11376,LAMP,2,0.316575
FLR-11376,LAMP,3,0.184225
FLR-11376,LAMP,4,0.1497833
FLR-11376,LAMP,5,
FLR-11377,RIDGE,1,0.356
FLR-11377,RIDGE,2,0.341
FLR-11377,RIDGE,3,0.331
FLR-11377,RIDGE,4,
FLR-11378,LAMP,1,0.1297333
FLR-11378,LAMP,2,0.1270383
FLR-11378,LAMP,3,0.1158673
FLR-11378,LAMP,4,0.1256095
FLR-11378,LAMP,5,
FLR-11379,RIDGE,1,0.4445448
FLR-11379,RIDGE,2,0.4028235
FLR-11379,RIDGE,3,0.1663115
FLR-11379,RIDGE,4,0.1728886
FLR-11379,RIDGE,5,
FLR-11380,RIDGE,1,0.065
FLR-11380,RIDGE,2,0.093
FLR-11380,RIDGE,3,0.1129
FLR-11380,RIDGE,4,
FLR-11381,LAMP,1,0.4313417
FLR-11381,LAMP,2,0.39755
FLR-11381,LAMP,3,0.174125
FLR-11381,LAMP,4,0.1659333
FLR-11381,LAMP,5,
FLR-11382,RIDGE,1,0.092
FLR-11382,RIDGE,2,0.088
FLR-11382,RIDGE,3,0.064
FLR-11382,RIDGE,4,0.067
FLR-11382,RIDGE,5,
FLR-11383,LAMP,1,0.2781969
FLR-11383,LAMP,2,0.2633408
FLR-11383,LAMP,3,0.2856843
FLR-11383,LAMP,4,
FLR-11384,LAMP,1,0.1225695
FLR-11384,LAMP,2,0.1322658
FLR-11384,LAMP,3,0.1345606
FLR-11384,LAMP,4,0.1237752
FLR-11384,LAMP,5,
FLR-11385,RIDGE,1,0.372
FLR-11385,RIDGE,2,0.344
FLR-11385,RIDGE,3,0.202
FLR-11385,RIDGE,4,0.179
FLR-11385,RIDGE,5,
FLR-11386,LAMP,1,0.0910166
FLR-11386,LAMP,2,0.090075
FLR-11386,LAMP,3,0.0700167
FLR-11386,LAMP,4,0.0607083
FLR-11386,LAMP,5,
FLR-11387,LAMP,1,0.3144649
FLR-11387,LAMP,2,0.318041
FLR-11387,LAMP,3,0.1889933
FLR-11387,LAMP,4,0.1641567
FLR-11387,LAMP,5,
FLR-11388,LAMP,1,0.4417321
FLR-11388,LAMP,2,0.4368645
FLR-11388,LAMP,3,0.2105226
FLR-11388,LAMP,4,0.2062137
FLR-11388,LAMP,5,
FLR-11389,LAMP,1,0.428425
FLR-11389,LAMP,2,0.4342916
FLR-11389,LAMP,3,0.19855
FLR-11389,LAMP,4,0.19455
FLR-11389,LAMP,5,
FLR-11390,LAMP,1,0.1241667
FLR-11390,LAMP,2,0.1350333
FLR-11390,LAMP,3,0.1265167
FLR-11390,LAMP,4,0.1280333
FLR-11390,LAMP,5,
FLR-11391,RIDGE,1,0.0343
FLR-11391,RIDGE,2,0.0344
FLR-11391,RIDGE,3,0.0441
FLR-11391,RIDGE,4,0.0525
FLR-11391,RIDGE,5,0.0957
FLR-11391,RIDGE,6,
FLR-11392,LAMP,1,0.454325
FLR-11392,LAMP,2,0.4171
FLR-11392,LAMP,3,0.2112666
FLR-11392,LAMP,4,0.217325
FLR-11392,LAMP,5,
FLR-11393,RIDGE,1,0.2474222
FLR-11393,RIDGE,2,0.2759636
FLR-11393,RIDGE,3,0.2685839
FLR-11393,RIDGE,4,
FLR-11394,LAMP,1,0.20908
FLR-11394,LAMP,2,0.104968
FLR-11394,LAMP,3,
FLR-11395,RIDGE,1,0.3237028
FLR-11395,RIDGE,2,0.2955033
FLR-11395,RIDGE,3,0.3124875
FLR-11395,RIDGE,4,
FLR-11396,RIDGE,1,0.1027
FLR-11396,RIDGE,2,0.0769
FLR-11396,RIDGE,3,0.0759
FLR-11396,RIDGE,4,0.0815
FLR-11396,RIDGE,5,
FLR-11397,RIDGE,1,0.2415
FLR-11397,RIDGE,2,0.1576
FLR-11397,RIDGE,3,0.1079
FLR-11397,RIDGE,4,
FLR-11398,RIDGE,1,0.4415909
FLR-11398,RIDGE,2,0.4314146
FLR-11398,RIDGE,3,0.2058952
FLR-11398,RIDGE,4,0.1992754
FLR-11398,RIDGE,5,
FLR-11399,RIDGE,1,0.3443
FLR-11399,RIDGE,2,0.185
FLR-11399,RIDGE,3,0.1546
FLR-11399,RIDGE,4,0.1289
FLR-11399,RIDGE,5,0.0963
FLR-11399,RIDGE,6,0.0966
FLR-11399,RIDGE,7,
FLR-11400,RIDGE,1,0.1061
FLR-11400,RIDGE,2,0.1155
FLR-11400,RIDGE,3,0.1051
FLR-11400,RIDGE,4,0.1235
FLR-11400,RIDGE,5,
FLR-11401,RIDGE,1,0.2333639
FLR-11401,RIDGE,2,0.2393917
FLR-11401,RIDGE,3,0.1696501
FLR-11401,RIDGE,4,0.1603982
FLR-11401,RIDGE,5,
FLR-11402,RIDGE,1,0.2934065
FLR-11402,RIDGE,2,0.2722377
FLR-11402,RIDGE,3,0.3070477
FLR-11402,RIDGE,4,0.3045516
FLR-11402,RIDGE,5,
FLR-11403,LAMP,1,0.088
FLR-11403,LAMP,2,0.08805
FLR-11403,LAMP,3,0.0722917
FLR-11403,LAMP,4,0.0648416
FLR-11403,LAMP,5,
FLR-11404,LAMP,1,0.4085991
FLR-11404,LAMP,2,0.4036718
FLR-11404,LAMP,3,0.1729975
FLR-11404,LAMP,4,0.1791247
FLR-11404,LAMP,5,
FLR-11405,RIDGE,1,0.0919
FLR-11405,RIDGE,2,0.0726
FLR-11405,RIDGE,3,0.0609
FLR-11405,RIDGE,4,0.0521
FLR-11405,RIDGE,5,0.0644
FLR-11405,RIDGE,6,
FLR-11406,RIDGE,1,0.3920833
FLR-11406,RIDGE,2,0.3826167
FLR-11406,RIDGE,3,0.2157333
FLR-11406,RIDGE,4,0.1878667
FLR-11406,RIDGE,5,
FLR-11407,LAMP,1,0.4607023
FLR-11407,LAMP,2,0.4467521
FLR-11407,LAMP,3,0.1811993
FLR-11407,LAMP,4,0.2086613
FLR-11407,LAMP,5,
FLR-11408,LAMP,1,0.4126521
FLR-11408,LAMP,2,0.3884275
FLR-11408,LAMP,3,0.1952696
FLR-11408,LAMP,4,0.1674966
FLR-11408,LAMP,5,
FLR-11409,LAMP,1,0.411576
FLR-11409,LAMP,2,0.410872
FLR-11409,LAMP,3,0.199344
FLR-11409,LAMP,4,0.17888
FLR-11409,LAMP,5,
FLR-11410,RIDGE,1,0.3142831
FLR-11410,RIDGE,2,0.2949324
FLR-11410,RIDGE,3,0.157739
FLR-11410,RIDGE,4,0.1361177
FLR-11410,RIDGE,5,
FLR-11411,RIDGE,1,0.4052833
FLR-11411,RIDGE,2,0.390725
FLR-11411,RIDGE,3,0.1595833
FLR-11411,RIDGE,4,0.1814584
FLR-11411,RIDGE,5,
FLR-11412,RIDGE,1,0.269
FLR-11412,RIDGE,2,0.265
FLR-11412,RIDGE,3,0.271
FLR-11412,RIDGE,4,0.285
FLR-11412,RIDGE,5,
FLR-11413,RIDGE,1,0.2698
FLR-11413,RIDGE,2,0.2605
FLR-11413,RIDGE,3,0.2999
